text,labels
301 313 [SEP] [MASK],313
308 323 [SEP] [MASK],323
129 49 [SEP] [MASK],129
136 64 [SEP] [MASK],136
302 45 [SEP] [MASK],302
175 136 [SEP] [MASK],175
337 34 [SEP] [MASK],337
248 311 [SEP] [MASK],311
58 293 [SEP] [MASK],293
286 153 [SEP] [MASK],286
33 124 [SEP] [MASK],124
165 25 [SEP] [MASK],165
213 161 [SEP] [MASK],213
161 105 [SEP] [MASK],161
246 184 [SEP] [MASK],246
213 216 [SEP] [MASK],216
270 232 [SEP] [MASK],270
139 60 [SEP] [MASK],139
315 196 [SEP] [MASK],315
269 120 [SEP] [MASK],269
335 185 [SEP] [MASK],335
143 238 [SEP] [MASK],238
259 183 [SEP] [MASK],259
205 213 [SEP] [MASK],213
124 296 [SEP] [MASK],296
331 250 [SEP] [MASK],331
234 7 [SEP] [MASK],234
329 266 [SEP] [MASK],329
219 208 [SEP] [MASK],219
275 300 [SEP] [MASK],300
255 117 [SEP] [MASK],255
183 275 [SEP] [MASK],275
265 199 [SEP] [MASK],265
280 319 [SEP] [MASK],319
307 217 [SEP] [MASK],307
179 71 [SEP] [MASK],179
188 202 [SEP] [MASK],202
140 114 [SEP] [MASK],140
20 100 [SEP] [MASK],100
92 86 [SEP] [MASK],92
228 187 [SEP] [MASK],228
316 147 [SEP] [MASK],316
202 149 [SEP] [MASK],202
220 39 [SEP] [MASK],220
219 123 [SEP] [MASK],219
219 110 [SEP] [MASK],219
308 233 [SEP] [MASK],308
201 270 [SEP] [MASK],270
245 258 [SEP] [MASK],258
253 158 [SEP] [MASK],253
47 280 [SEP] [MASK],280
120 319 [SEP] [MASK],319
282 43 [SEP] [MASK],282
30 336 [SEP] [MASK],336
119 64 [SEP] [MASK],119
122 72 [SEP] [MASK],122
33 200 [SEP] [MASK],200
321 225 [SEP] [MASK],321
291 116 [SEP] [MASK],291
287 140 [SEP] [MASK],287
214 96 [SEP] [MASK],214
307 53 [SEP] [MASK],307
36 258 [SEP] [MASK],258
333 105 [SEP] [MASK],333
128 294 [SEP] [MASK],294
109 197 [SEP] [MASK],197
232 204 [SEP] [MASK],232
59 323 [SEP] [MASK],323
173 289 [SEP] [MASK],289
186 86 [SEP] [MASK],186
161 82 [SEP] [MASK],161
101 300 [SEP] [MASK],300
89 54 [SEP] [MASK],89
48 167 [SEP] [MASK],167
39 2 [SEP] [MASK],39
318 224 [SEP] [MASK],318
236 155 [SEP] [MASK],236
134 184 [SEP] [MASK],184
17 311 [SEP] [MASK],311
1 263 [SEP] [MASK],263
141 168 [SEP] [MASK],168
198 11 [SEP] [MASK],198
283 222 [SEP] [MASK],283
248 331 [SEP] [MASK],331
310 58 [SEP] [MASK],310
79 226 [SEP] [MASK],226
146 11 [SEP] [MASK],146
22 55 [SEP] [MASK],55
5 335 [SEP] [MASK],335
310 335 [SEP] [MASK],335
6 15 [SEP] [MASK],15
338 242 [SEP] [MASK],338
39 45 [SEP] [MASK],45
324 302 [SEP] [MASK],324
104 64 [SEP] [MASK],104
282 325 [SEP] [MASK],325
46 228 [SEP] [MASK],228
132 245 [SEP] [MASK],245
55 202 [SEP] [MASK],202
261 145 [SEP] [MASK],261
27 34 [SEP] [MASK],34
184 166 [SEP] [MASK],184
301 279 [SEP] [MASK],301
318 319 [SEP] [MASK],319
78 181 [SEP] [MASK],181
90 1 [SEP] [MASK],90
114 280 [SEP] [MASK],280
31 328 [SEP] [MASK],328
130 228 [SEP] [MASK],228
106 188 [SEP] [MASK],188
244 14 [SEP] [MASK],244
9 212 [SEP] [MASK],212
212 23 [SEP] [MASK],212
150 25 [SEP] [MASK],150
82 264 [SEP] [MASK],264
263 44 [SEP] [MASK],263
297 141 [SEP] [MASK],297
206 225 [SEP] [MASK],225
82 144 [SEP] [MASK],144
227 308 [SEP] [MASK],308
184 86 [SEP] [MASK],184
77 162 [SEP] [MASK],162
284 66 [SEP] [MASK],284
324 306 [SEP] [MASK],324
34 229 [SEP] [MASK],229
86 57 [SEP] [MASK],86
317 57 [SEP] [MASK],317
14 186 [SEP] [MASK],186
116 308 [SEP] [MASK],308
129 114 [SEP] [MASK],129
340 184 [SEP] [MASK],340
81 60 [SEP] [MASK],81
225 260 [SEP] [MASK],260
322 186 [SEP] [MASK],322
328 47 [SEP] [MASK],328
333 104 [SEP] [MASK],333
174 336 [SEP] [MASK],336
97 218 [SEP] [MASK],218
28 105 [SEP] [MASK],105
57 84 [SEP] [MASK],84
54 179 [SEP] [MASK],179
68 250 [SEP] [MASK],250
72 121 [SEP] [MASK],121
165 172 [SEP] [MASK],172
235 41 [SEP] [MASK],235
53 147 [SEP] [MASK],147
145 9 [SEP] [MASK],145
78 75 [SEP] [MASK],78
40 72 [SEP] [MASK],72
174 17 [SEP] [MASK],174
10 256 [SEP] [MASK],256
251 9 [SEP] [MASK],251
268 33 [SEP] [MASK],268
41 140 [SEP] [MASK],140
339 326 [SEP] [MASK],339
311 301 [SEP] [MASK],311
168 4 [SEP] [MASK],168
155 203 [SEP] [MASK],203
323 149 [SEP] [MASK],323
236 206 [SEP] [MASK],236
82 271 [SEP] [MASK],271
99 260 [SEP] [MASK],260
305 242 [SEP] [MASK],305
13 273 [SEP] [MASK],273
58 132 [SEP] [MASK],132
142 31 [SEP] [MASK],142
122 249 [SEP] [MASK],249
234 13 [SEP] [MASK],234
231 269 [SEP] [MASK],269
198 112 [SEP] [MASK],198
237 122 [SEP] [MASK],237
161 234 [SEP] [MASK],234
108 174 [SEP] [MASK],174
335 315 [SEP] [MASK],335
240 184 [SEP] [MASK],240
286 201 [SEP] [MASK],286
167 121 [SEP] [MASK],167
255 330 [SEP] [MASK],330
69 138 [SEP] [MASK],138
162 67 [SEP] [MASK],162
284 5 [SEP] [MASK],284
15 108 [SEP] [MASK],108
113 71 [SEP] [MASK],113
57 215 [SEP] [MASK],215
86 7 [SEP] [MASK],86
182 27 [SEP] [MASK],182
329 166 [SEP] [MASK],329
115 179 [SEP] [MASK],179
313 229 [SEP] [MASK],313
204 36 [SEP] [MASK],204
56 222 [SEP] [MASK],222
75 78 [SEP] [MASK],78
55 234 [SEP] [MASK],234
292 117 [SEP] [MASK],292
10 230 [SEP] [MASK],230
220 98 [SEP] [MASK],220
117 108 [SEP] [MASK],117
339 56 [SEP] [MASK],339
110 5 [SEP] [MASK],110
336 328 [SEP] [MASK],336
327 170 [SEP] [MASK],327
319 36 [SEP] [MASK],319
3 154 [SEP] [MASK],154
324 319 [SEP] [MASK],324
98 294 [SEP] [MASK],294
146 24 [SEP] [MASK],146
122 303 [SEP] [MASK],303
128 11 [SEP] [MASK],128
126 334 [SEP] [MASK],334
255 87 [SEP] [MASK],255
297 30 [SEP] [MASK],297
159 326 [SEP] [MASK],326
62 101 [SEP] [MASK],101
229 134 [SEP] [MASK],229
230 165 [SEP] [MASK],230
264 262 [SEP] [MASK],264
243 235 [SEP] [MASK],243
248 291 [SEP] [MASK],291
316 293 [SEP] [MASK],316
79 73 [SEP] [MASK],79
94 171 [SEP] [MASK],171
182 91 [SEP] [MASK],182
219 34 [SEP] [MASK],219
234 249 [SEP] [MASK],249
201 126 [SEP] [MASK],201
263 52 [SEP] [MASK],263
13 241 [SEP] [MASK],241
135 146 [SEP] [MASK],146
119 245 [SEP] [MASK],245
230 189 [SEP] [MASK],230
222 86 [SEP] [MASK],222
74 209 [SEP] [MASK],209
68 102 [SEP] [MASK],102
244 240 [SEP] [MASK],244
26 194 [SEP] [MASK],194
151 18 [SEP] [MASK],151
175 38 [SEP] [MASK],175
83 78 [SEP] [MASK],83
56 243 [SEP] [MASK],243
120 146 [SEP] [MASK],146
112 153 [SEP] [MASK],153
244 143 [SEP] [MASK],244
301 143 [SEP] [MASK],301
33 266 [SEP] [MASK],266
263 197 [SEP] [MASK],263
274 19 [SEP] [MASK],274
290 175 [SEP] [MASK],290
170 104 [SEP] [MASK],170
25 236 [SEP] [MASK],236
118 313 [SEP] [MASK],313
276 8 [SEP] [MASK],276
125 185 [SEP] [MASK],185
223 278 [SEP] [MASK],278
92 95 [SEP] [MASK],95
262 102 [SEP] [MASK],262
90 52 [SEP] [MASK],90
156 147 [SEP] [MASK],156
137 310 [SEP] [MASK],310
259 255 [SEP] [MASK],259
140 93 [SEP] [MASK],140
104 97 [SEP] [MASK],104
201 215 [SEP] [MASK],215
59 23 [SEP] [MASK],59
166 93 [SEP] [MASK],166
180 116 [SEP] [MASK],180
168 280 [SEP] [MASK],280
304 244 [SEP] [MASK],304
7 212 [SEP] [MASK],212
257 96 [SEP] [MASK],257
253 211 [SEP] [MASK],253
45 132 [SEP] [MASK],132
238 265 [SEP] [MASK],265
164 33 [SEP] [MASK],164
40 162 [SEP] [MASK],162
248 42 [SEP] [MASK],248
209 54 [SEP] [MASK],209
204 212 [SEP] [MASK],212
327 24 [SEP] [MASK],327
299 278 [SEP] [MASK],299
257 157 [SEP] [MASK],257
258 231 [SEP] [MASK],258
166 295 [SEP] [MASK],295
124 46 [SEP] [MASK],124
258 30 [SEP] [MASK],258
297 322 [SEP] [MASK],322
287 187 [SEP] [MASK],287
334 249 [SEP] [MASK],334
236 85 [SEP] [MASK],236
35 101 [SEP] [MASK],101
185 63 [SEP] [MASK],185
294 278 [SEP] [MASK],294
268 43 [SEP] [MASK],268
117 152 [SEP] [MASK],152
105 312 [SEP] [MASK],312
19 210 [SEP] [MASK],210
192 318 [SEP] [MASK],318
340 38 [SEP] [MASK],340
129 99 [SEP] [MASK],129
169 284 [SEP] [MASK],284
339 225 [SEP] [MASK],339
326 328 [SEP] [MASK],328
110 292 [SEP] [MASK],292
19 317 [SEP] [MASK],317
119 46 [SEP] [MASK],119
226 21 [SEP] [MASK],226
112 11 [SEP] [MASK],112
167 193 [SEP] [MASK],193
32 251 [SEP] [MASK],251
56 259 [SEP] [MASK],259
265 307 [SEP] [MASK],307
28 262 [SEP] [MASK],262
189 8 [SEP] [MASK],189
41 35 [SEP] [MASK],41
42 325 [SEP] [MASK],325
98 197 [SEP] [MASK],197
261 296 [SEP] [MASK],296
260 100 [SEP] [MASK],260
111 252 [SEP] [MASK],252
274 50 [SEP] [MASK],274
164 231 [SEP] [MASK],231
29 200 [SEP] [MASK],200
173 329 [SEP] [MASK],329
329 230 [SEP] [MASK],329
188 279 [SEP] [MASK],279
114 96 [SEP] [MASK],114
216 15 [SEP] [MASK],216
126 267 [SEP] [MASK],267
237 206 [SEP] [MASK],237
146 249 [SEP] [MASK],249
71 111 [SEP] [MASK],111
54 172 [SEP] [MASK],172
297 31 [SEP] [MASK],297
196 74 [SEP] [MASK],196
212 30 [SEP] [MASK],212
316 322 [SEP] [MASK],322
231 120 [SEP] [MASK],231
120 93 [SEP] [MASK],120
320 131 [SEP] [MASK],320
145 328 [SEP] [MASK],328
41 154 [SEP] [MASK],154
66 142 [SEP] [MASK],142
281 107 [SEP] [MASK],281
340 32 [SEP] [MASK],340
196 157 [SEP] [MASK],196
99 227 [SEP] [MASK],227
206 26 [SEP] [MASK],206
225 315 [SEP] [MASK],315
89 184 [SEP] [MASK],184
21 275 [SEP] [MASK],275
198 203 [SEP] [MASK],203
13 183 [SEP] [MASK],183
107 89 [SEP] [MASK],107
302 291 [SEP] [MASK],302
258 298 [SEP] [MASK],298
4 102 [SEP] [MASK],102
158 64 [SEP] [MASK],158
306 111 [SEP] [MASK],306
154 273 [SEP] [MASK],273
17 269 [SEP] [MASK],269
120 135 [SEP] [MASK],135
174 39 [SEP] [MASK],174
75 122 [SEP] [MASK],122
180 62 [SEP] [MASK],180
120 152 [SEP] [MASK],152
185 169 [SEP] [MASK],185
213 335 [SEP] [MASK],335
64 218 [SEP] [MASK],218
324 177 [SEP] [MASK],324
187 17 [SEP] [MASK],187
281 295 [SEP] [MASK],295
144 321 [SEP] [MASK],321
150 95 [SEP] [MASK],150
220 162 [SEP] [MASK],220
22 186 [SEP] [MASK],186
80 255 [SEP] [MASK],255
192 180 [SEP] [MASK],192
31 308 [SEP] [MASK],308
222 51 [SEP] [MASK],222
116 322 [SEP] [MASK],322
25 22 [SEP] [MASK],25
157 211 [SEP] [MASK],211
216 126 [SEP] [MASK],216
264 195 [SEP] [MASK],264
279 38 [SEP] [MASK],279
86 291 [SEP] [MASK],291
268 148 [SEP] [MASK],268
137 28 [SEP] [MASK],137
155 57 [SEP] [MASK],155
57 335 [SEP] [MASK],335
68 91 [SEP] [MASK],91
255 275 [SEP] [MASK],275
297 24 [SEP] [MASK],297
85 42 [SEP] [MASK],85
219 313 [SEP] [MASK],313
62 149 [SEP] [MASK],149
301 161 [SEP] [MASK],301
12 181 [SEP] [MASK],181
84 31 [SEP] [MASK],84
150 30 [SEP] [MASK],150
71 340 [SEP] [MASK],340
27 23 [SEP] [MASK],27
140 303 [SEP] [MASK],303
91 319 [SEP] [MASK],319
334 313 [SEP] [MASK],334
102 265 [SEP] [MASK],265
226 272 [SEP] [MASK],272
136 182 [SEP] [MASK],182
309 114 [SEP] [MASK],309
242 205 [SEP] [MASK],242
117 50 [SEP] [MASK],117
158 232 [SEP] [MASK],232
159 163 [SEP] [MASK],163
71 134 [SEP] [MASK],134
86 78 [SEP] [MASK],86
12 293 [SEP] [MASK],293
17 318 [SEP] [MASK],318
217 184 [SEP] [MASK],217
327 77 [SEP] [MASK],327
138 29 [SEP] [MASK],138
229 237 [SEP] [MASK],237
55 174 [SEP] [MASK],174
296 112 [SEP] [MASK],296
185 72 [SEP] [MASK],185
117 17 [SEP] [MASK],117
162 90 [SEP] [MASK],162
123 22 [SEP] [MASK],123
99 299 [SEP] [MASK],299
57 158 [SEP] [MASK],158
100 335 [SEP] [MASK],335
136 214 [SEP] [MASK],214
298 89 [SEP] [MASK],298
48 335 [SEP] [MASK],335
207 55 [SEP] [MASK],207
309 63 [SEP] [MASK],309
286 267 [SEP] [MASK],286
139 303 [SEP] [MASK],303
289 193 [SEP] [MASK],289
255 315 [SEP] [MASK],315
268 278 [SEP] [MASK],278
145 222 [SEP] [MASK],222
273 253 [SEP] [MASK],273
188 59 [SEP] [MASK],188
278 209 [SEP] [MASK],278
210 241 [SEP] [MASK],241
148 265 [SEP] [MASK],265
291 121 [SEP] [MASK],291
16 185 [SEP] [MASK],185
29 54 [SEP] [MASK],54
141 46 [SEP] [MASK],141
97 324 [SEP] [MASK],324
245 252 [SEP] [MASK],252
138 257 [SEP] [MASK],257
59 65 [SEP] [MASK],65
12 183 [SEP] [MASK],183
35 146 [SEP] [MASK],146
151 260 [SEP] [MASK],260
91 64 [SEP] [MASK],91
250 325 [SEP] [MASK],325
9 256 [SEP] [MASK],256
195 249 [SEP] [MASK],249
320 4 [SEP] [MASK],320
327 324 [SEP] [MASK],327
265 104 [SEP] [MASK],265
140 18 [SEP] [MASK],140
158 230 [SEP] [MASK],230
180 121 [SEP] [MASK],180
199 226 [SEP] [MASK],226
225 97 [SEP] [MASK],225
309 195 [SEP] [MASK],309
49 299 [SEP] [MASK],299
280 92 [SEP] [MASK],280
170 325 [SEP] [MASK],325
119 211 [SEP] [MASK],211
36 158 [SEP] [MASK],158
201 188 [SEP] [MASK],201
20 254 [SEP] [MASK],254
174 314 [SEP] [MASK],314
25 134 [SEP] [MASK],134
305 121 [SEP] [MASK],305
126 307 [SEP] [MASK],307
72 117 [SEP] [MASK],117
157 198 [SEP] [MASK],198
239 146 [SEP] [MASK],239
287 131 [SEP] [MASK],287
154 321 [SEP] [MASK],321
139 102 [SEP] [MASK],139
191 78 [SEP] [MASK],191
43 47 [SEP] [MASK],47
141 155 [SEP] [MASK],155
333 58 [SEP] [MASK],333
310 275 [SEP] [MASK],310
151 67 [SEP] [MASK],151
288 128 [SEP] [MASK],288
275 170 [SEP] [MASK],275
154 76 [SEP] [MASK],154
143 130 [SEP] [MASK],143
303 14 [SEP] [MASK],303
50 55 [SEP] [MASK],55
274 137 [SEP] [MASK],274
25 183 [SEP] [MASK],183
126 171 [SEP] [MASK],171
265 199 [SEP] [MASK],265
214 174 [SEP] [MASK],214
236 338 [SEP] [MASK],338
152 292 [SEP] [MASK],292
45 62 [SEP] [MASK],62
16 155 [SEP] [MASK],155
186 179 [SEP] [MASK],186
55 237 [SEP] [MASK],237
124 199 [SEP] [MASK],199
255 42 [SEP] [MASK],255
314 209 [SEP] [MASK],314
162 147 [SEP] [MASK],162
263 251 [SEP] [MASK],263
233 238 [SEP] [MASK],238
325 71 [SEP] [MASK],325
227 165 [SEP] [MASK],227
181 11 [SEP] [MASK],181
92 190 [SEP] [MASK],190
73 316 [SEP] [MASK],316
289 47 [SEP] [MASK],289
264 238 [SEP] [MASK],264
306 136 [SEP] [MASK],306
143 143 [SEP] [MASK],143
162 155 [SEP] [MASK],162
15 266 [SEP] [MASK],266
307 326 [SEP] [MASK],326
252 294 [SEP] [MASK],294
3 239 [SEP] [MASK],239
248 264 [SEP] [MASK],264
140 55 [SEP] [MASK],140
190 32 [SEP] [MASK],190
22 309 [SEP] [MASK],309
17 297 [SEP] [MASK],297
211 189 [SEP] [MASK],211
161 26 [SEP] [MASK],161
190 172 [SEP] [MASK],190
23 7 [SEP] [MASK],23
83 229 [SEP] [MASK],229
44 321 [SEP] [MASK],321
103 293 [SEP] [MASK],293
172 257 [SEP] [MASK],257
157 166 [SEP] [MASK],166
54 261 [SEP] [MASK],261
325 131 [SEP] [MASK],325
299 67 [SEP] [MASK],299
317 23 [SEP] [MASK],317
56 73 [SEP] [MASK],73
58 202 [SEP] [MASK],202
329 303 [SEP] [MASK],329
180 332 [SEP] [MASK],332
325 311 [SEP] [MASK],325
338 6 [SEP] [MASK],338
231 55 [SEP] [MASK],231
245 116 [SEP] [MASK],245
171 215 [SEP] [MASK],215
153 17 [SEP] [MASK],153
296 274 [SEP] [MASK],296
38 108 [SEP] [MASK],108
307 87 [SEP] [MASK],307
200 223 [SEP] [MASK],223
7 224 [SEP] [MASK],224
181 318 [SEP] [MASK],318
39 130 [SEP] [MASK],130
155 338 [SEP] [MASK],338
309 95 [SEP] [MASK],309
218 230 [SEP] [MASK],230
210 177 [SEP] [MASK],210
151 67 [SEP] [MASK],151
313 151 [SEP] [MASK],313
86 6 [SEP] [MASK],86
325 113 [SEP] [MASK],325
113 289 [SEP] [MASK],289
263 28 [SEP] [MASK],263
178 137 [SEP] [MASK],178
45 55 [SEP] [MASK],55
18 83 [SEP] [MASK],83
276 208 [SEP] [MASK],276
33 288 [SEP] [MASK],288
316 21 [SEP] [MASK],316
176 295 [SEP] [MASK],295
240 109 [SEP] [MASK],240
36 22 [SEP] [MASK],36
26 303 [SEP] [MASK],303
292 229 [SEP] [MASK],292
25 277 [SEP] [MASK],277
114 238 [SEP] [MASK],238
228 74 [SEP] [MASK],228
243 127 [SEP] [MASK],243
8 92 [SEP] [MASK],92
178 147 [SEP] [MASK],178
241 119 [SEP] [MASK],241
36 55 [SEP] [MASK],55
174 280 [SEP] [MASK],280
232 173 [SEP] [MASK],232
150 81 [SEP] [MASK],150
41 45 [SEP] [MASK],45
42 51 [SEP] [MASK],51
318 114 [SEP] [MASK],318
144 335 [SEP] [MASK],335
167 202 [SEP] [MASK],202
108 209 [SEP] [MASK],209
220 315 [SEP] [MASK],315
96 289 [SEP] [MASK],289
254 284 [SEP] [MASK],284
328 146 [SEP] [MASK],328
168 168 [SEP] [MASK],168
47 150 [SEP] [MASK],150
147 272 [SEP] [MASK],272
51 203 [SEP] [MASK],203
246 161 [SEP] [MASK],246
175 106 [SEP] [MASK],175
60 12 [SEP] [MASK],60
212 254 [SEP] [MASK],254
262 257 [SEP] [MASK],262
81 216 [SEP] [MASK],216
303 38 [SEP] [MASK],303
329 243 [SEP] [MASK],329
285 254 [SEP] [MASK],285
153 12 [SEP] [MASK],153
99 79 [SEP] [MASK],99
302 198 [SEP] [MASK],302
79 181 [SEP] [MASK],181
258 96 [SEP] [MASK],258
328 200 [SEP] [MASK],328
278 202 [SEP] [MASK],278
63 147 [SEP] [MASK],147
162 284 [SEP] [MASK],284
135 295 [SEP] [MASK],295
320 101 [SEP] [MASK],320
57 286 [SEP] [MASK],286
1 187 [SEP] [MASK],187
87 319 [SEP] [MASK],319
322 301 [SEP] [MASK],322
266 292 [SEP] [MASK],292
102 88 [SEP] [MASK],102
22 36 [SEP] [MASK],36
183 258 [SEP] [MASK],258
291 222 [SEP] [MASK],291
87 237 [SEP] [MASK],237
65 215 [SEP] [MASK],215
111 43 [SEP] [MASK],111
148 62 [SEP] [MASK],148
91 7 [SEP] [MASK],91
268 190 [SEP] [MASK],268
176 142 [SEP] [MASK],176
314 126 [SEP] [MASK],314
128 202 [SEP] [MASK],202
256 165 [SEP] [MASK],256
261 127 [SEP] [MASK],261
9 35 [SEP] [MASK],35
82 263 [SEP] [MASK],263
67 44 [SEP] [MASK],67
117 43 [SEP] [MASK],117
307 303 [SEP] [MASK],307
185 203 [SEP] [MASK],203
104 191 [SEP] [MASK],191
18 125 [SEP] [MASK],125
128 237 [SEP] [MASK],237
235 305 [SEP] [MASK],305
161 171 [SEP] [MASK],171
283 202 [SEP] [MASK],283
183 124 [SEP] [MASK],183
202 159 [SEP] [MASK],202
77 238 [SEP] [MASK],238
232 315 [SEP] [MASK],315
136 292 [SEP] [MASK],292
181 26 [SEP] [MASK],181
67 96 [SEP] [MASK],96
2 271 [SEP] [MASK],271
247 24 [SEP] [MASK],247
313 172 [SEP] [MASK],313
232 326 [SEP] [MASK],326
291 84 [SEP] [MASK],291
223 52 [SEP] [MASK],223
9 223 [SEP] [MASK],223
20 234 [SEP] [MASK],234
83 232 [SEP] [MASK],232
49 38 [SEP] [MASK],49
242 197 [SEP] [MASK],242
83 7 [SEP] [MASK],83
173 69 [SEP] [MASK],173
280 299 [SEP] [MASK],299
2 220 [SEP] [MASK],220
283 48 [SEP] [MASK],283
233 178 [SEP] [MASK],233
289 325 [SEP] [MASK],325
126 4 [SEP] [MASK],126
313 92 [SEP] [MASK],313
175 336 [SEP] [MASK],336
207 69 [SEP] [MASK],207
154 255 [SEP] [MASK],255
328 250 [SEP] [MASK],328
105 119 [SEP] [MASK],119
192 43 [SEP] [MASK],192
34 228 [SEP] [MASK],228
12 107 [SEP] [MASK],107
133 161 [SEP] [MASK],161
7 143 [SEP] [MASK],143
303 204 [SEP] [MASK],303
38 218 [SEP] [MASK],218
5 331 [SEP] [MASK],331
332 158 [SEP] [MASK],332
214 71 [SEP] [MASK],214
65 275 [SEP] [MASK],275
184 152 [SEP] [MASK],184
13 178 [SEP] [MASK],178
51 137 [SEP] [MASK],137
253 171 [SEP] [MASK],253
289 129 [SEP] [MASK],289
259 4 [SEP] [MASK],259
330 228 [SEP] [MASK],330
148 260 [SEP] [MASK],260
175 19 [SEP] [MASK],175
11 112 [SEP] [MASK],112
336 292 [SEP] [MASK],336
162 90 [SEP] [MASK],162
201 307 [SEP] [MASK],307
162 59 [SEP] [MASK],162
324 291 [SEP] [MASK],324
325 231 [SEP] [MASK],325
98 269 [SEP] [MASK],269
149 114 [SEP] [MASK],149
75 257 [SEP] [MASK],257
107 154 [SEP] [MASK],154
308 21 [SEP] [MASK],308
289 230 [SEP] [MASK],289
40 252 [SEP] [MASK],252
331 305 [SEP] [MASK],331
182 120 [SEP] [MASK],182
38 29 [SEP] [MASK],38
126 325 [SEP] [MASK],325
261 180 [SEP] [MASK],261
17 255 [SEP] [MASK],255
196 225 [SEP] [MASK],225
19 55 [SEP] [MASK],55
262 69 [SEP] [MASK],262
67 33 [SEP] [MASK],67
256 201 [SEP] [MASK],256
205 308 [SEP] [MASK],308
300 231 [SEP] [MASK],300
83 141 [SEP] [MASK],141
54 291 [SEP] [MASK],291
87 273 [SEP] [MASK],273
196 57 [SEP] [MASK],196
73 208 [SEP] [MASK],208
244 78 [SEP] [MASK],244
296 26 [SEP] [MASK],296
228 253 [SEP] [MASK],253
314 164 [SEP] [MASK],314
205 50 [SEP] [MASK],205
294 263 [SEP] [MASK],294
210 211 [SEP] [MASK],211
23 210 [SEP] [MASK],210
41 323 [SEP] [MASK],323
117 104 [SEP] [MASK],117
139 101 [SEP] [MASK],139
65 235 [SEP] [MASK],235
252 299 [SEP] [MASK],299
298 166 [SEP] [MASK],298
198 43 [SEP] [MASK],198
311 252 [SEP] [MASK],311
21 4 [SEP] [MASK],21
282 124 [SEP] [MASK],282
209 238 [SEP] [MASK],238
304 295 [SEP] [MASK],304
320 199 [SEP] [MASK],320
289 144 [SEP] [MASK],289
285 139 [SEP] [MASK],285
137 214 [SEP] [MASK],214
5 332 [SEP] [MASK],332
12 47 [SEP] [MASK],47
33 82 [SEP] [MASK],82
336 9 [SEP] [MASK],336
302 322 [SEP] [MASK],322
79 213 [SEP] [MASK],213
252 110 [SEP] [MASK],252
29 195 [SEP] [MASK],195
248 305 [SEP] [MASK],305
86 294 [SEP] [MASK],294
195 320 [SEP] [MASK],320
4 51 [SEP] [MASK],51
288 100 [SEP] [MASK],288
138 101 [SEP] [MASK],138
111 99 [SEP] [MASK],111
290 299 [SEP] [MASK],299
231 181 [SEP] [MASK],231
197 273 [SEP] [MASK],273
169 107 [SEP] [MASK],169
212 67 [SEP] [MASK],212
306 152 [SEP] [MASK],306
210 92 [SEP] [MASK],210
315 164 [SEP] [MASK],315
42 16 [SEP] [MASK],42
122 65 [SEP] [MASK],122
81 65 [SEP] [MASK],81
119 78 [SEP] [MASK],119
45 233 [SEP] [MASK],233
302 117 [SEP] [MASK],302
211 86 [SEP] [MASK],211
53 243 [SEP] [MASK],243
36 216 [SEP] [MASK],216
18 315 [SEP] [MASK],315
46 215 [SEP] [MASK],215
103 211 [SEP] [MASK],211
49 108 [SEP] [MASK],108
331 47 [SEP] [MASK],331
287 188 [SEP] [MASK],287
86 317 [SEP] [MASK],317
30 11 [SEP] [MASK],30
332 139 [SEP] [MASK],332
26 241 [SEP] [MASK],241
210 241 [SEP] [MASK],241
52 96 [SEP] [MASK],96
124 133 [SEP] [MASK],133
244 131 [SEP] [MASK],244
225 249 [SEP] [MASK],249
102 231 [SEP] [MASK],231
123 28 [SEP] [MASK],123
18 3 [SEP] [MASK],18
96 37 [SEP] [MASK],96
242 104 [SEP] [MASK],242
232 244 [SEP] [MASK],244
172 19 [SEP] [MASK],172
109 184 [SEP] [MASK],184
265 297 [SEP] [MASK],297
267 135 [SEP] [MASK],267
315 160 [SEP] [MASK],315
252 197 [SEP] [MASK],252
279 329 [SEP] [MASK],329
270 43 [SEP] [MASK],270
48 228 [SEP] [MASK],228
105 135 [SEP] [MASK],135
327 334 [SEP] [MASK],334
247 67 [SEP] [MASK],247
306 96 [SEP] [MASK],306
272 321 [SEP] [MASK],321
133 157 [SEP] [MASK],157
96 249 [SEP] [MASK],249
83 261 [SEP] [MASK],261
113 296 [SEP] [MASK],296
164 161 [SEP] [MASK],164
57 142 [SEP] [MASK],142
307 326 [SEP] [MASK],326
212 210 [SEP] [MASK],212
87 13 [SEP] [MASK],87
274 197 [SEP] [MASK],274
216 123 [SEP] [MASK],216
106 52 [SEP] [MASK],106
77 312 [SEP] [MASK],312
203 229 [SEP] [MASK],229
249 60 [SEP] [MASK],249
298 123 [SEP] [MASK],298
149 146 [SEP] [MASK],149
322 208 [SEP] [MASK],322
286 190 [SEP] [MASK],286
113 15 [SEP] [MASK],113
329 26 [SEP] [MASK],329
74 43 [SEP] [MASK],74
131 279 [SEP] [MASK],279
116 130 [SEP] [MASK],130
271 325 [SEP] [MASK],325
36 214 [SEP] [MASK],214
4 337 [SEP] [MASK],337
46 313 [SEP] [MASK],313
140 117 [SEP] [MASK],140
300 278 [SEP] [MASK],300
336 180 [SEP] [MASK],336
191 213 [SEP] [MASK],213
173 316 [SEP] [MASK],316
162 330 [SEP] [MASK],330
147 55 [SEP] [MASK],147
68 199 [SEP] [MASK],199
273 223 [SEP] [MASK],273
