text,labels
254 75 112 [SEP] [MASK] [MASK],254 112
267 137 254 [SEP] [MASK] [MASK],267 254
266 297 249 [SEP] [MASK] [MASK],297 266
28 340 94 [SEP] [MASK] [MASK],340 94
208 134 264 [SEP] [MASK] [MASK],264 208
279 11 92 [SEP] [MASK] [MASK],279 92
70 338 113 [SEP] [MASK] [MASK],338 113
87 177 178 [SEP] [MASK] [MASK],178 177
168 10 195 [SEP] [MASK] [MASK],195 168
190 157 125 [SEP] [MASK] [MASK],190 157
201 10 194 [SEP] [MASK] [MASK],201 194
2 124 51 [SEP] [MASK] [MASK],124 51
165 250 141 [SEP] [MASK] [MASK],250 165
204 52 189 [SEP] [MASK] [MASK],204 189
272 120 111 [SEP] [MASK] [MASK],272 120
257 84 14 [SEP] [MASK] [MASK],257 84
4 186 129 [SEP] [MASK] [MASK],186 129
188 126 31 [SEP] [MASK] [MASK],188 126
298 150 204 [SEP] [MASK] [MASK],298 204
336 140 88 [SEP] [MASK] [MASK],336 140
58 309 115 [SEP] [MASK] [MASK],309 115
38 34 338 [SEP] [MASK] [MASK],338 38
222 183 31 [SEP] [MASK] [MASK],222 183
222 282 289 [SEP] [MASK] [MASK],289 282
50 34 202 [SEP] [MASK] [MASK],202 50
309 110 109 [SEP] [MASK] [MASK],309 110
205 298 184 [SEP] [MASK] [MASK],298 205
253 213 187 [SEP] [MASK] [MASK],253 213
110 162 133 [SEP] [MASK] [MASK],162 133
140 127 324 [SEP] [MASK] [MASK],324 140
341 257 23 [SEP] [MASK] [MASK],341 257
46 93 43 [SEP] [MASK] [MASK],93 46
280 80 229 [SEP] [MASK] [MASK],280 229
243 132 150 [SEP] [MASK] [MASK],243 150
273 214 164 [SEP] [MASK] [MASK],273 214
183 115 13 [SEP] [MASK] [MASK],183 115
184 83 162 [SEP] [MASK] [MASK],184 162
22 10 89 [SEP] [MASK] [MASK],89 22
208 98 143 [SEP] [MASK] [MASK],208 143
159 322 311 [SEP] [MASK] [MASK],322 311
332 158 82 [SEP] [MASK] [MASK],332 158
89 337 237 [SEP] [MASK] [MASK],337 237
42 274 243 [SEP] [MASK] [MASK],274 243
173 177 138 [SEP] [MASK] [MASK],177 173
273 56 288 [SEP] [MASK] [MASK],288 273
151 332 61 [SEP] [MASK] [MASK],332 151
242 303 241 [SEP] [MASK] [MASK],303 242
123 152 242 [SEP] [MASK] [MASK],242 152
337 297 85 [SEP] [MASK] [MASK],337 297
207 298 264 [SEP] [MASK] [MASK],298 264
220 61 329 [SEP] [MASK] [MASK],329 220
254 27 248 [SEP] [MASK] [MASK],254 248
35 223 153 [SEP] [MASK] [MASK],223 153
80 177 307 [SEP] [MASK] [MASK],307 177
141 333 334 [SEP] [MASK] [MASK],334 333
293 54 30 [SEP] [MASK] [MASK],293 54
126 260 259 [SEP] [MASK] [MASK],260 259
34 242 15 [SEP] [MASK] [MASK],242 34
256 19 283 [SEP] [MASK] [MASK],283 256
121 31 123 [SEP] [MASK] [MASK],123 121
239 128 53 [SEP] [MASK] [MASK],239 128
238 78 183 [SEP] [MASK] [MASK],238 183
331 222 274 [SEP] [MASK] [MASK],331 274
304 220 113 [SEP] [MASK] [MASK],304 220
233 283 170 [SEP] [MASK] [MASK],283 233
52 98 65 [SEP] [MASK] [MASK],98 65
163 244 206 [SEP] [MASK] [MASK],244 206
14 190 248 [SEP] [MASK] [MASK],248 190
192 221 206 [SEP] [MASK] [MASK],221 206
84 229 320 [SEP] [MASK] [MASK],320 229
243 227 302 [SEP] [MASK] [MASK],302 243
72 150 283 [SEP] [MASK] [MASK],283 150
21 107 152 [SEP] [MASK] [MASK],152 107
237 303 86 [SEP] [MASK] [MASK],303 237
138 137 288 [SEP] [MASK] [MASK],288 138
322 1 61 [SEP] [MASK] [MASK],322 61
163 248 318 [SEP] [MASK] [MASK],318 248
305 131 245 [SEP] [MASK] [MASK],305 245
73 57 93 [SEP] [MASK] [MASK],93 73
98 97 87 [SEP] [MASK] [MASK],98 97
8 226 336 [SEP] [MASK] [MASK],336 226
251 150 183 [SEP] [MASK] [MASK],251 183
220 38 271 [SEP] [MASK] [MASK],271 220
63 329 133 [SEP] [MASK] [MASK],329 133
255 189 214 [SEP] [MASK] [MASK],255 214
58 165 206 [SEP] [MASK] [MASK],206 165
273 203 89 [SEP] [MASK] [MASK],273 203
136 119 196 [SEP] [MASK] [MASK],196 136
138 62 176 [SEP] [MASK] [MASK],176 138
301 81 67 [SEP] [MASK] [MASK],301 81
291 155 81 [SEP] [MASK] [MASK],291 155
157 18 199 [SEP] [MASK] [MASK],199 157
115 17 202 [SEP] [MASK] [MASK],202 115
316 301 256 [SEP] [MASK] [MASK],316 301
95 186 295 [SEP] [MASK] [MASK],295 186
100 218 253 [SEP] [MASK] [MASK],253 218
161 165 244 [SEP] [MASK] [MASK],244 165
136 47 168 [SEP] [MASK] [MASK],168 136
38 97 150 [SEP] [MASK] [MASK],150 97
37 122 306 [SEP] [MASK] [MASK],306 122
225 204 67 [SEP] [MASK] [MASK],225 204
85 309 31 [SEP] [MASK] [MASK],309 85
259 306 166 [SEP] [MASK] [MASK],306 259
220 276 13 [SEP] [MASK] [MASK],276 220
321 172 232 [SEP] [MASK] [MASK],321 232
117 123 58 [SEP] [MASK] [MASK],123 117
248 311 233 [SEP] [MASK] [MASK],311 248
188 227 1 [SEP] [MASK] [MASK],227 188
33 92 47 [SEP] [MASK] [MASK],92 47
183 38 312 [SEP] [MASK] [MASK],312 183
36 98 163 [SEP] [MASK] [MASK],163 98
308 302 38 [SEP] [MASK] [MASK],308 302
152 8 25 [SEP] [MASK] [MASK],152 25
220 212 112 [SEP] [MASK] [MASK],220 212
37 240 251 [SEP] [MASK] [MASK],251 240
156 91 269 [SEP] [MASK] [MASK],269 156
304 16 292 [SEP] [MASK] [MASK],304 292
148 93 96 [SEP] [MASK] [MASK],148 96
245 98 82 [SEP] [MASK] [MASK],245 98
293 97 66 [SEP] [MASK] [MASK],293 97
232 28 15 [SEP] [MASK] [MASK],232 28
271 46 165 [SEP] [MASK] [MASK],271 165
274 297 248 [SEP] [MASK] [MASK],297 274
104 159 29 [SEP] [MASK] [MASK],159 104
292 223 103 [SEP] [MASK] [MASK],292 223
312 249 179 [SEP] [MASK] [MASK],312 249
224 113 81 [SEP] [MASK] [MASK],224 113
75 58 133 [SEP] [MASK] [MASK],133 75
72 322 65 [SEP] [MASK] [MASK],322 72
300 99 121 [SEP] [MASK] [MASK],300 121
313 181 13 [SEP] [MASK] [MASK],313 181
102 341 261 [SEP] [MASK] [MASK],341 261
149 67 145 [SEP] [MASK] [MASK],149 145
326 297 280 [SEP] [MASK] [MASK],326 297
118 321 237 [SEP] [MASK] [MASK],321 237
223 195 190 [SEP] [MASK] [MASK],223 195
48 321 66 [SEP] [MASK] [MASK],321 66
318 311 52 [SEP] [MASK] [MASK],318 311
156 171 84 [SEP] [MASK] [MASK],171 156
17 247 85 [SEP] [MASK] [MASK],247 85
216 176 131 [SEP] [MASK] [MASK],216 176
297 133 144 [SEP] [MASK] [MASK],297 144
132 138 264 [SEP] [MASK] [MASK],264 138
140 287 146 [SEP] [MASK] [MASK],287 146
167 183 99 [SEP] [MASK] [MASK],183 167
260 206 285 [SEP] [MASK] [MASK],285 260
269 258 262 [SEP] [MASK] [MASK],269 262
143 206 106 [SEP] [MASK] [MASK],206 143
138 224 335 [SEP] [MASK] [MASK],335 224
3 166 21 [SEP] [MASK] [MASK],166 21
330 74 302 [SEP] [MASK] [MASK],330 302
63 90 215 [SEP] [MASK] [MASK],215 90
155 111 171 [SEP] [MASK] [MASK],171 155
152 84 337 [SEP] [MASK] [MASK],337 152
130 19 77 [SEP] [MASK] [MASK],130 77
59 129 224 [SEP] [MASK] [MASK],224 129
104 74 267 [SEP] [MASK] [MASK],267 104
324 155 303 [SEP] [MASK] [MASK],324 303
59 98 236 [SEP] [MASK] [MASK],236 98
181 339 255 [SEP] [MASK] [MASK],339 255
234 274 208 [SEP] [MASK] [MASK],274 234
162 33 168 [SEP] [MASK] [MASK],168 162
240 116 133 [SEP] [MASK] [MASK],240 133
226 211 110 [SEP] [MASK] [MASK],226 211
105 77 46 [SEP] [MASK] [MASK],105 77
325 149 230 [SEP] [MASK] [MASK],325 230
62 118 180 [SEP] [MASK] [MASK],180 118
167 11 282 [SEP] [MASK] [MASK],282 167
99 132 36 [SEP] [MASK] [MASK],132 99
228 210 186 [SEP] [MASK] [MASK],228 210
179 305 59 [SEP] [MASK] [MASK],305 179
339 337 172 [SEP] [MASK] [MASK],339 337
89 256 284 [SEP] [MASK] [MASK],284 256
3 164 24 [SEP] [MASK] [MASK],164 24
129 70 12 [SEP] [MASK] [MASK],129 70
160 303 174 [SEP] [MASK] [MASK],303 174
272 61 227 [SEP] [MASK] [MASK],272 227
280 340 236 [SEP] [MASK] [MASK],340 280
106 261 332 [SEP] [MASK] [MASK],332 261
201 292 224 [SEP] [MASK] [MASK],292 224
300 82 276 [SEP] [MASK] [MASK],300 276
142 107 253 [SEP] [MASK] [MASK],253 142
48 128 15 [SEP] [MASK] [MASK],128 48
122 291 206 [SEP] [MASK] [MASK],291 206
218 333 84 [SEP] [MASK] [MASK],333 218
242 41 154 [SEP] [MASK] [MASK],242 154
38 99 134 [SEP] [MASK] [MASK],134 99
174 88 233 [SEP] [MASK] [MASK],233 174
116 284 292 [SEP] [MASK] [MASK],292 284
291 139 166 [SEP] [MASK] [MASK],291 166
163 116 269 [SEP] [MASK] [MASK],269 163
4 341 301 [SEP] [MASK] [MASK],341 301
169 279 196 [SEP] [MASK] [MASK],279 196
86 13 309 [SEP] [MASK] [MASK],309 86
210 316 245 [SEP] [MASK] [MASK],316 245
326 201 10 [SEP] [MASK] [MASK],326 201
1 16 96 [SEP] [MASK] [MASK],96 16
219 173 112 [SEP] [MASK] [MASK],219 173
130 65 134 [SEP] [MASK] [MASK],134 130
53 175 39 [SEP] [MASK] [MASK],175 53
268 121 2 [SEP] [MASK] [MASK],268 121
259 27 263 [SEP] [MASK] [MASK],263 259
211 227 275 [SEP] [MASK] [MASK],275 227
18 105 313 [SEP] [MASK] [MASK],313 105
278 314 77 [SEP] [MASK] [MASK],314 278
78 303 181 [SEP] [MASK] [MASK],303 181
325 103 186 [SEP] [MASK] [MASK],325 186
56 310 147 [SEP] [MASK] [MASK],310 147
305 31 292 [SEP] [MASK] [MASK],305 292
114 110 66 [SEP] [MASK] [MASK],114 110
191 133 26 [SEP] [MASK] [MASK],191 133
266 337 297 [SEP] [MASK] [MASK],337 297
32 288 147 [SEP] [MASK] [MASK],288 147
6 325 136 [SEP] [MASK] [MASK],325 136
77 196 25 [SEP] [MASK] [MASK],196 77
98 319 20 [SEP] [MASK] [MASK],319 98
215 141 250 [SEP] [MASK] [MASK],250 215
255 322 109 [SEP] [MASK] [MASK],322 255
87 201 149 [SEP] [MASK] [MASK],201 149
173 247 1 [SEP] [MASK] [MASK],247 173
114 248 112 [SEP] [MASK] [MASK],248 114
188 14 144 [SEP] [MASK] [MASK],188 144
291 261 72 [SEP] [MASK] [MASK],291 261
29 4 214 [SEP] [MASK] [MASK],214 29
246 112 102 [SEP] [MASK] [MASK],246 112
152 5 60 [SEP] [MASK] [MASK],152 60
182 281 300 [SEP] [MASK] [MASK],300 281
318 65 235 [SEP] [MASK] [MASK],318 235
263 49 130 [SEP] [MASK] [MASK],263 130
4 2 138 [SEP] [MASK] [MASK],138 4
56 166 125 [SEP] [MASK] [MASK],166 125
11 17 286 [SEP] [MASK] [MASK],286 17
245 186 338 [SEP] [MASK] [MASK],338 245
323 2 208 [SEP] [MASK] [MASK],323 208
255 115 197 [SEP] [MASK] [MASK],255 197
277 156 91 [SEP] [MASK] [MASK],277 156
261 47 109 [SEP] [MASK] [MASK],261 109
167 71 163 [SEP] [MASK] [MASK],167 163
199 136 242 [SEP] [MASK] [MASK],242 199
156 50 2 [SEP] [MASK] [MASK],156 50
200 332 209 [SEP] [MASK] [MASK],332 209
143 341 17 [SEP] [MASK] [MASK],341 143
278 168 151 [SEP] [MASK] [MASK],278 168
246 190 28 [SEP] [MASK] [MASK],246 190
319 80 281 [SEP] [MASK] [MASK],319 281
232 283 136 [SEP] [MASK] [MASK],283 232
83 287 9 [SEP] [MASK] [MASK],287 83
256 205 187 [SEP] [MASK] [MASK],256 205
261 126 172 [SEP] [MASK] [MASK],261 172
142 306 182 [SEP] [MASK] [MASK],306 182
22 91 298 [SEP] [MASK] [MASK],298 91
199 187 240 [SEP] [MASK] [MASK],240 199
259 251 53 [SEP] [MASK] [MASK],259 251
219 331 233 [SEP] [MASK] [MASK],331 233
169 132 49 [SEP] [MASK] [MASK],169 132
215 31 127 [SEP] [MASK] [MASK],215 127
271 26 309 [SEP] [MASK] [MASK],309 271
107 57 170 [SEP] [MASK] [MASK],170 107
174 192 26 [SEP] [MASK] [MASK],192 174
107 295 117 [SEP] [MASK] [MASK],295 117
31 91 280 [SEP] [MASK] [MASK],280 91
239 242 327 [SEP] [MASK] [MASK],327 242
74 294 121 [SEP] [MASK] [MASK],294 121
138 306 331 [SEP] [MASK] [MASK],331 306
263 333 295 [SEP] [MASK] [MASK],333 295
31 142 170 [SEP] [MASK] [MASK],170 142
328 236 165 [SEP] [MASK] [MASK],328 236
254 100 225 [SEP] [MASK] [MASK],254 225
137 164 62 [SEP] [MASK] [MASK],164 137
318 222 188 [SEP] [MASK] [MASK],318 222
237 232 107 [SEP] [MASK] [MASK],237 232
220 219 121 [SEP] [MASK] [MASK],220 219
125 124 253 [SEP] [MASK] [MASK],253 125
37 303 334 [SEP] [MASK] [MASK],334 303
145 294 44 [SEP] [MASK] [MASK],294 145
224 69 279 [SEP] [MASK] [MASK],279 224
50 247 28 [SEP] [MASK] [MASK],247 50
283 186 57 [SEP] [MASK] [MASK],283 186
288 227 308 [SEP] [MASK] [MASK],308 288
258 255 4 [SEP] [MASK] [MASK],258 255
81 262 293 [SEP] [MASK] [MASK],293 262
262 271 157 [SEP] [MASK] [MASK],271 262
39 289 61 [SEP] [MASK] [MASK],289 61
9 158 331 [SEP] [MASK] [MASK],331 158
163 247 71 [SEP] [MASK] [MASK],247 163
95 177 71 [SEP] [MASK] [MASK],177 95
299 60 63 [SEP] [MASK] [MASK],299 63
152 51 139 [SEP] [MASK] [MASK],152 139
55 122 207 [SEP] [MASK] [MASK],207 122
331 311 65 [SEP] [MASK] [MASK],331 311
60 307 117 [SEP] [MASK] [MASK],307 117
69 215 71 [SEP] [MASK] [MASK],215 71
57 242 5 [SEP] [MASK] [MASK],242 57
170 33 85 [SEP] [MASK] [MASK],170 85
212 255 191 [SEP] [MASK] [MASK],255 212
292 71 105 [SEP] [MASK] [MASK],292 105
178 244 98 [SEP] [MASK] [MASK],244 178
207 314 66 [SEP] [MASK] [MASK],314 207
164 320 187 [SEP] [MASK] [MASK],320 187
229 250 329 [SEP] [MASK] [MASK],329 250
289 170 160 [SEP] [MASK] [MASK],289 170
325 290 175 [SEP] [MASK] [MASK],325 290
279 290 112 [SEP] [MASK] [MASK],290 279
304 1 92 [SEP] [MASK] [MASK],304 92
240 107 172 [SEP] [MASK] [MASK],240 172
341 89 243 [SEP] [MASK] [MASK],341 243
13 6 45 [SEP] [MASK] [MASK],45 13
340 175 39 [SEP] [MASK] [MASK],340 175
251 116 150 [SEP] [MASK] [MASK],251 150
229 145 91 [SEP] [MASK] [MASK],229 145
37 50 178 [SEP] [MASK] [MASK],178 50
255 77 214 [SEP] [MASK] [MASK],255 214
242 184 222 [SEP] [MASK] [MASK],242 222
327 223 107 [SEP] [MASK] [MASK],327 223
195 162 304 [SEP] [MASK] [MASK],304 195
172 25 15 [SEP] [MASK] [MASK],172 25
261 300 317 [SEP] [MASK] [MASK],317 300
259 88 205 [SEP] [MASK] [MASK],259 205
59 4 256 [SEP] [MASK] [MASK],256 59
144 36 74 [SEP] [MASK] [MASK],144 74
299 266 285 [SEP] [MASK] [MASK],299 285
239 4 331 [SEP] [MASK] [MASK],331 239
125 9 138 [SEP] [MASK] [MASK],138 125
335 158 211 [SEP] [MASK] [MASK],335 211
250 221 67 [SEP] [MASK] [MASK],250 221
236 68 21 [SEP] [MASK] [MASK],236 68
321 247 315 [SEP] [MASK] [MASK],321 315
310 297 305 [SEP] [MASK] [MASK],310 305
297 75 183 [SEP] [MASK] [MASK],297 183
229 300 127 [SEP] [MASK] [MASK],300 229
46 329 112 [SEP] [MASK] [MASK],329 112
15 270 216 [SEP] [MASK] [MASK],270 216
331 285 158 [SEP] [MASK] [MASK],331 285
171 159 267 [SEP] [MASK] [MASK],267 171
292 101 234 [SEP] [MASK] [MASK],292 234
323 197 96 [SEP] [MASK] [MASK],323 197
38 81 51 [SEP] [MASK] [MASK],81 51
152 127 11 [SEP] [MASK] [MASK],152 127
64 29 18 [SEP] [MASK] [MASK],64 29
241 274 151 [SEP] [MASK] [MASK],274 241
184 314 104 [SEP] [MASK] [MASK],314 184
224 236 281 [SEP] [MASK] [MASK],281 236
334 276 183 [SEP] [MASK] [MASK],334 276
56 326 128 [SEP] [MASK] [MASK],326 128
13 216 107 [SEP] [MASK] [MASK],216 107
134 209 306 [SEP] [MASK] [MASK],306 209
208 332 49 [SEP] [MASK] [MASK],332 208
182 281 41 [SEP] [MASK] [MASK],281 182
216 172 231 [SEP] [MASK] [MASK],231 216
66 4 142 [SEP] [MASK] [MASK],142 66
56 23 1 [SEP] [MASK] [MASK],56 23
150 262 108 [SEP] [MASK] [MASK],262 150
239 181 20 [SEP] [MASK] [MASK],239 181
78 236 80 [SEP] [MASK] [MASK],236 80
79 282 289 [SEP] [MASK] [MASK],289 282
241 160 89 [SEP] [MASK] [MASK],241 160
33 87 282 [SEP] [MASK] [MASK],282 87
267 147 52 [SEP] [MASK] [MASK],267 147
157 75 46 [SEP] [MASK] [MASK],157 75
82 94 244 [SEP] [MASK] [MASK],244 94
128 190 266 [SEP] [MASK] [MASK],266 190
324 61 48 [SEP] [MASK] [MASK],324 61
303 132 60 [SEP] [MASK] [MASK],303 132
53 245 314 [SEP] [MASK] [MASK],314 245
171 136 322 [SEP] [MASK] [MASK],322 171
26 261 12 [SEP] [MASK] [MASK],261 26
120 188 223 [SEP] [MASK] [MASK],223 188
32 35 274 [SEP] [MASK] [MASK],274 35
299 249 150 [SEP] [MASK] [MASK],299 249
325 255 88 [SEP] [MASK] [MASK],325 255
115 276 90 [SEP] [MASK] [MASK],276 115
2 325 16 [SEP] [MASK] [MASK],325 16
68 33 227 [SEP] [MASK] [MASK],227 68
287 89 67 [SEP] [MASK] [MASK],287 89
323 159 84 [SEP] [MASK] [MASK],323 159
283 208 56 [SEP] [MASK] [MASK],283 208
304 195 82 [SEP] [MASK] [MASK],304 195
103 94 62 [SEP] [MASK] [MASK],103 94
86 48 121 [SEP] [MASK] [MASK],121 86
224 171 341 [SEP] [MASK] [MASK],341 224
3 266 200 [SEP] [MASK] [MASK],266 200
222 146 262 [SEP] [MASK] [MASK],262 222
290 216 131 [SEP] [MASK] [MASK],290 216
262 150 331 [SEP] [MASK] [MASK],331 262
144 156 227 [SEP] [MASK] [MASK],227 156
123 337 288 [SEP] [MASK] [MASK],337 288
115 118 73 [SEP] [MASK] [MASK],118 115
265 221 254 [SEP] [MASK] [MASK],265 254
291 33 320 [SEP] [MASK] [MASK],320 291
136 190 280 [SEP] [MASK] [MASK],280 190
214 51 173 [SEP] [MASK] [MASK],214 173
313 35 76 [SEP] [MASK] [MASK],313 76
33 1 54 [SEP] [MASK] [MASK],54 33
292 88 50 [SEP] [MASK] [MASK],292 88
184 16 214 [SEP] [MASK] [MASK],214 184
327 197 233 [SEP] [MASK] [MASK],327 233
169 58 319 [SEP] [MASK] [MASK],319 169
142 242 15 [SEP] [MASK] [MASK],242 142
341 92 103 [SEP] [MASK] [MASK],341 103
316 326 77 [SEP] [MASK] [MASK],326 316
313 200 206 [SEP] [MASK] [MASK],313 206
140 256 169 [SEP] [MASK] [MASK],256 169
270 122 233 [SEP] [MASK] [MASK],270 233
6 252 126 [SEP] [MASK] [MASK],252 126
145 70 271 [SEP] [MASK] [MASK],271 145
211 24 278 [SEP] [MASK] [MASK],278 211
218 214 120 [SEP] [MASK] [MASK],218 214
238 83 19 [SEP] [MASK] [MASK],238 83
168 105 269 [SEP] [MASK] [MASK],269 168
242 285 84 [SEP] [MASK] [MASK],285 242
274 187 204 [SEP] [MASK] [MASK],274 204
101 74 228 [SEP] [MASK] [MASK],228 101
241 289 269 [SEP] [MASK] [MASK],289 269
31 72 77 [SEP] [MASK] [MASK],77 72
241 286 208 [SEP] [MASK] [MASK],286 241
156 331 225 [SEP] [MASK] [MASK],331 225
313 64 263 [SEP] [MASK] [MASK],313 263
338 311 120 [SEP] [MASK] [MASK],338 311
203 329 63 [SEP] [MASK] [MASK],329 203
44 164 111 [SEP] [MASK] [MASK],164 111
16 207 60 [SEP] [MASK] [MASK],207 60
43 271 28 [SEP] [MASK] [MASK],271 43
276 89 122 [SEP] [MASK] [MASK],276 122
328 120 36 [SEP] [MASK] [MASK],328 120
141 189 95 [SEP] [MASK] [MASK],189 141
275 113 215 [SEP] [MASK] [MASK],275 215
326 309 197 [SEP] [MASK] [MASK],326 309
319 216 48 [SEP] [MASK] [MASK],319 216
39 320 30 [SEP] [MASK] [MASK],320 39
302 148 243 [SEP] [MASK] [MASK],302 243
307 259 229 [SEP] [MASK] [MASK],307 259
46 189 18 [SEP] [MASK] [MASK],189 46
325 175 180 [SEP] [MASK] [MASK],325 180
101 75 5 [SEP] [MASK] [MASK],101 75
270 273 299 [SEP] [MASK] [MASK],299 273
215 142 263 [SEP] [MASK] [MASK],263 215
234 36 94 [SEP] [MASK] [MASK],234 94
118 56 294 [SEP] [MASK] [MASK],294 118
233 11 129 [SEP] [MASK] [MASK],233 129
300 133 92 [SEP] [MASK] [MASK],300 133
116 313 195 [SEP] [MASK] [MASK],313 195
31 155 252 [SEP] [MASK] [MASK],252 155
306 229 333 [SEP] [MASK] [MASK],333 306
73 91 260 [SEP] [MASK] [MASK],260 91
192 73 276 [SEP] [MASK] [MASK],276 192
65 247 81 [SEP] [MASK] [MASK],247 81
188 126 282 [SEP] [MASK] [MASK],282 188
294 179 40 [SEP] [MASK] [MASK],294 179
230 131 176 [SEP] [MASK] [MASK],230 176
331 151 251 [SEP] [MASK] [MASK],331 251
220 230 38 [SEP] [MASK] [MASK],230 220
233 113 184 [SEP] [MASK] [MASK],233 184
151 252 321 [SEP] [MASK] [MASK],321 252
179 322 270 [SEP] [MASK] [MASK],322 270
295 120 340 [SEP] [MASK] [MASK],340 295
242 273 119 [SEP] [MASK] [MASK],273 242
227 161 296 [SEP] [MASK] [MASK],296 227
14 133 205 [SEP] [MASK] [MASK],205 133
74 102 117 [SEP] [MASK] [MASK],117 102
137 314 248 [SEP] [MASK] [MASK],314 248
318 261 185 [SEP] [MASK] [MASK],318 261
79 85 192 [SEP] [MASK] [MASK],192 85
173 92 317 [SEP] [MASK] [MASK],317 173
326 287 78 [SEP] [MASK] [MASK],326 287
285 100 209 [SEP] [MASK] [MASK],285 209
225 128 236 [SEP] [MASK] [MASK],236 225
124 340 151 [SEP] [MASK] [MASK],340 151
115 54 272 [SEP] [MASK] [MASK],272 115
4 300 111 [SEP] [MASK] [MASK],300 111
315 326 135 [SEP] [MASK] [MASK],326 315
59 304 145 [SEP] [MASK] [MASK],304 145
331 117 68 [SEP] [MASK] [MASK],331 117
283 198 192 [SEP] [MASK] [MASK],283 198
293 223 334 [SEP] [MASK] [MASK],334 293
18 160 184 [SEP] [MASK] [MASK],184 160
6 62 47 [SEP] [MASK] [MASK],62 47
193 113 73 [SEP] [MASK] [MASK],193 113
255 96 112 [SEP] [MASK] [MASK],255 112
180 95 151 [SEP] [MASK] [MASK],180 151
276 154 333 [SEP] [MASK] [MASK],333 276
285 336 137 [SEP] [MASK] [MASK],336 285
34 14 2 [SEP] [MASK] [MASK],34 14
165 227 52 [SEP] [MASK] [MASK],227 165
25 116 69 [SEP] [MASK] [MASK],116 69
340 32 260 [SEP] [MASK] [MASK],340 260
12 8 217 [SEP] [MASK] [MASK],217 12
265 147 29 [SEP] [MASK] [MASK],265 147
149 214 341 [SEP] [MASK] [MASK],341 214
203 80 14 [SEP] [MASK] [MASK],203 80
32 225 269 [SEP] [MASK] [MASK],269 225
68 216 107 [SEP] [MASK] [MASK],216 107
12 72 84 [SEP] [MASK] [MASK],84 72
57 96 83 [SEP] [MASK] [MASK],96 83
40 234 153 [SEP] [MASK] [MASK],234 153
50 138 11 [SEP] [MASK] [MASK],138 50
113 82 67 [SEP] [MASK] [MASK],113 82
46 116 282 [SEP] [MASK] [MASK],282 116
81 101 93 [SEP] [MASK] [MASK],101 93
2 71 119 [SEP] [MASK] [MASK],119 71
112 134 263 [SEP] [MASK] [MASK],263 134
196 164 64 [SEP] [MASK] [MASK],196 164
147 69 108 [SEP] [MASK] [MASK],147 108
169 148 150 [SEP] [MASK] [MASK],169 150
65 97 71 [SEP] [MASK] [MASK],97 71
216 222 24 [SEP] [MASK] [MASK],222 216
257 179 91 [SEP] [MASK] [MASK],257 179
68 239 54 [SEP] [MASK] [MASK],239 68
178 340 103 [SEP] [MASK] [MASK],340 178
325 231 225 [SEP] [MASK] [MASK],325 231
73 148 276 [SEP] [MASK] [MASK],276 148
176 289 238 [SEP] [MASK] [MASK],289 238
180 198 45 [SEP] [MASK] [MASK],198 180
309 11 282 [SEP] [MASK] [MASK],309 282
290 152 105 [SEP] [MASK] [MASK],290 152
260 331 27 [SEP] [MASK] [MASK],331 260
145 58 106 [SEP] [MASK] [MASK],145 106
289 91 170 [SEP] [MASK] [MASK],289 170
331 124 79 [SEP] [MASK] [MASK],331 124
209 144 123 [SEP] [MASK] [MASK],209 144
139 20 127 [SEP] [MASK] [MASK],139 127
16 173 338 [SEP] [MASK] [MASK],338 173
18 43 264 [SEP] [MASK] [MASK],264 43
41 95 74 [SEP] [MASK] [MASK],95 74
6 69 230 [SEP] [MASK] [MASK],230 69
322 80 193 [SEP] [MASK] [MASK],322 193
134 142 18 [SEP] [MASK] [MASK],142 134
115 59 312 [SEP] [MASK] [MASK],312 115
141 232 327 [SEP] [MASK] [MASK],327 232
129 299 163 [SEP] [MASK] [MASK],299 163
234 320 103 [SEP] [MASK] [MASK],320 234
64 24 23 [SEP] [MASK] [MASK],64 24
237 96 270 [SEP] [MASK] [MASK],270 237
128 268 320 [SEP] [MASK] [MASK],320 268
94 48 283 [SEP] [MASK] [MASK],283 94
44 126 256 [SEP] [MASK] [MASK],256 126
261 188 155 [SEP] [MASK] [MASK],261 188
56 171 40 [SEP] [MASK] [MASK],171 56
261 50 321 [SEP] [MASK] [MASK],321 261
214 275 151 [SEP] [MASK] [MASK],275 214
183 230 32 [SEP] [MASK] [MASK],230 183
275 24 320 [SEP] [MASK] [MASK],320 275
313 280 282 [SEP] [MASK] [MASK],313 282
338 94 217 [SEP] [MASK] [MASK],338 217
125 121 122 [SEP] [MASK] [MASK],125 122
31 60 142 [SEP] [MASK] [MASK],142 60
44 106 225 [SEP] [MASK] [MASK],225 106
75 338 289 [SEP] [MASK] [MASK],338 289
74 104 13 [SEP] [MASK] [MASK],104 74
42 35 13 [SEP] [MASK] [MASK],42 35
275 289 58 [SEP] [MASK] [MASK],289 275
23 339 136 [SEP] [MASK] [MASK],339 136
108 92 193 [SEP] [MASK] [MASK],193 108
138 85 9 [SEP] [MASK] [MASK],138 85
108 222 51 [SEP] [MASK] [MASK],222 108
244 247 191 [SEP] [MASK] [MASK],247 244
123 51 131 [SEP] [MASK] [MASK],131 123
52 150 89 [SEP] [MASK] [MASK],150 89
107 93 197 [SEP] [MASK] [MASK],197 107
3 41 331 [SEP] [MASK] [MASK],331 41
