text,labels
254 0 [SEP] [MASK],254
254 161 [SEP] [MASK],254
254 140 [SEP] [MASK],254
254 247 [SEP] [MASK],254
254 336 [SEP] [MASK],336
254 120 [SEP] [MASK],254
254 334 [SEP] [MASK],334
254 69 [SEP] [MASK],254
254 121 [SEP] [MASK],254
254 313 [SEP] [MASK],313
254 166 [SEP] [MASK],254
254 65 [SEP] [MASK],254
254 270 [SEP] [MASK],270
254 165 [SEP] [MASK],254
254 272 [SEP] [MASK],272
254 2 [SEP] [MASK],254
254 176 [SEP] [MASK],254
254 261 [SEP] [MASK],261
254 131 [SEP] [MASK],254
254 233 [SEP] [MASK],254
254 310 [SEP] [MASK],310
254 262 [SEP] [MASK],262
254 222 [SEP] [MASK],254
254 108 [SEP] [MASK],254
254 54 [SEP] [MASK],254
254 198 [SEP] [MASK],254
254 25 [SEP] [MASK],254
254 273 [SEP] [MASK],273
254 181 [SEP] [MASK],254
254 260 [SEP] [MASK],260
254 186 [SEP] [MASK],254
254 253 [SEP] [MASK],254
254 155 [SEP] [MASK],254
254 205 [SEP] [MASK],254
254 214 [SEP] [MASK],254
254 311 [SEP] [MASK],311
254 33 [SEP] [MASK],254
254 160 [SEP] [MASK],254
254 35 [SEP] [MASK],254
254 150 [SEP] [MASK],254
254 23 [SEP] [MASK],254
254 27 [SEP] [MASK],254
254 45 [SEP] [MASK],254
254 291 [SEP] [MASK],291
254 316 [SEP] [MASK],316
254 62 [SEP] [MASK],254
254 56 [SEP] [MASK],254
254 212 [SEP] [MASK],254
254 146 [SEP] [MASK],254
254 39 [SEP] [MASK],254
254 72 [SEP] [MASK],254
254 104 [SEP] [MASK],254
254 66 [SEP] [MASK],254
254 312 [SEP] [MASK],312
254 240 [SEP] [MASK],254
254 31 [SEP] [MASK],254
254 48 [SEP] [MASK],254
254 319 [SEP] [MASK],319
254 158 [SEP] [MASK],254
254 196 [SEP] [MASK],254
254 124 [SEP] [MASK],254
254 331 [SEP] [MASK],331
254 218 [SEP] [MASK],254
254 99 [SEP] [MASK],254
254 94 [SEP] [MASK],254
254 32 [SEP] [MASK],254
254 149 [SEP] [MASK],254
254 280 [SEP] [MASK],280
254 171 [SEP] [MASK],254
254 216 [SEP] [MASK],254
254 239 [SEP] [MASK],254
254 135 [SEP] [MASK],254
254 88 [SEP] [MASK],254
254 324 [SEP] [MASK],324
254 151 [SEP] [MASK],254
254 157 [SEP] [MASK],254
254 264 [SEP] [MASK],264
254 109 [SEP] [MASK],254
254 26 [SEP] [MASK],254
254 132 [SEP] [MASK],254
254 221 [SEP] [MASK],254
254 49 [SEP] [MASK],254
254 220 [SEP] [MASK],254
254 116 [SEP] [MASK],254
254 153 [SEP] [MASK],254
254 152 [SEP] [MASK],254
254 340 [SEP] [MASK],340
254 204 [SEP] [MASK],254
254 294 [SEP] [MASK],294
254 100 [SEP] [MASK],254
254 321 [SEP] [MASK],321
254 207 [SEP] [MASK],254
254 74 [SEP] [MASK],254
254 41 [SEP] [MASK],254
254 231 [SEP] [MASK],254
254 106 [SEP] [MASK],254
254 283 [SEP] [MASK],283
254 184 [SEP] [MASK],254
254 167 [SEP] [MASK],254
254 255 [SEP] [MASK],255
254 163 [SEP] [MASK],254
254 14 [SEP] [MASK],254
254 1 [SEP] [MASK],254
254 159 [SEP] [MASK],254
254 333 [SEP] [MASK],333
254 189 [SEP] [MASK],254
254 292 [SEP] [MASK],292
254 22 [SEP] [MASK],254
254 182 [SEP] [MASK],254
254 95 [SEP] [MASK],254
254 230 [SEP] [MASK],254
254 209 [SEP] [MASK],254
254 256 [SEP] [MASK],256
254 80 [SEP] [MASK],254
254 137 [SEP] [MASK],254
254 168 [SEP] [MASK],254
254 279 [SEP] [MASK],279
254 235 [SEP] [MASK],254
254 29 [SEP] [MASK],254
254 85 [SEP] [MASK],254
254 298 [SEP] [MASK],298
254 274 [SEP] [MASK],274
254 303 [SEP] [MASK],303
254 169 [SEP] [MASK],254
254 278 [SEP] [MASK],278
254 170 [SEP] [MASK],254
254 228 [SEP] [MASK],254
254 91 [SEP] [MASK],254
254 226 [SEP] [MASK],254
254 300 [SEP] [MASK],300
254 266 [SEP] [MASK],266
254 252 [SEP] [MASK],254
254 179 [SEP] [MASK],254
254 7 [SEP] [MASK],254
254 21 [SEP] [MASK],254
283 180 [SEP] [MASK],283
283 67 [SEP] [MASK],283
283 6 [SEP] [MASK],283
283 68 [SEP] [MASK],283
283 282 [SEP] [MASK],283
283 293 [SEP] [MASK],293
283 82 [SEP] [MASK],283
283 295 [SEP] [MASK],295
283 162 [SEP] [MASK],283
283 63 [SEP] [MASK],283
283 195 [SEP] [MASK],283
283 58 [SEP] [MASK],283
283 202 [SEP] [MASK],283
283 115 [SEP] [MASK],283
283 215 [SEP] [MASK],283
283 308 [SEP] [MASK],308
283 268 [SEP] [MASK],283
283 97 [SEP] [MASK],283
283 251 [SEP] [MASK],283
283 38 [SEP] [MASK],283
283 203 [SEP] [MASK],283
283 93 [SEP] [MASK],283
283 246 [SEP] [MASK],283
283 192 [SEP] [MASK],283
283 309 [SEP] [MASK],309
283 52 [SEP] [MASK],283
283 143 [SEP] [MASK],283
283 126 [SEP] [MASK],283
283 129 [SEP] [MASK],283
283 16 [SEP] [MASK],283
283 50 [SEP] [MASK],283
283 87 [SEP] [MASK],283
283 13 [SEP] [MASK],283
283 200 [SEP] [MASK],283
283 46 [SEP] [MASK],283
283 145 [SEP] [MASK],283
283 142 [SEP] [MASK],283
283 173 [SEP] [MASK],283
283 191 [SEP] [MASK],283
283 34 [SEP] [MASK],283
283 172 [SEP] [MASK],283
283 5 [SEP] [MASK],283
283 276 [SEP] [MASK],283
283 329 [SEP] [MASK],329
283 130 [SEP] [MASK],283
283 339 [SEP] [MASK],339
283 15 [SEP] [MASK],283
283 122 [SEP] [MASK],283
283 55 [SEP] [MASK],283
283 3 [SEP] [MASK],283
283 51 [SEP] [MASK],283
283 224 [SEP] [MASK],283
283 301 [SEP] [MASK],301
283 114 [SEP] [MASK],283
283 81 [SEP] [MASK],283
283 244 [SEP] [MASK],283
283 12 [SEP] [MASK],283
283 322 [SEP] [MASK],322
283 73 [SEP] [MASK],283
283 53 [SEP] [MASK],283
283 258 [SEP] [MASK],283
283 141 [SEP] [MASK],283
283 111 [SEP] [MASK],283
283 44 [SEP] [MASK],283
283 24 [SEP] [MASK],283
283 77 [SEP] [MASK],283
283 318 [SEP] [MASK],318
283 194 [SEP] [MASK],283
283 42 [SEP] [MASK],283
283 249 [SEP] [MASK],283
283 178 [SEP] [MASK],283
283 134 [SEP] [MASK],283
283 236 [SEP] [MASK],283
283 257 [SEP] [MASK],283
283 281 [SEP] [MASK],283
283 78 [SEP] [MASK],283
283 4 [SEP] [MASK],283
283 71 [SEP] [MASK],283
283 125 [SEP] [MASK],283
283 86 [SEP] [MASK],283
283 242 [SEP] [MASK],283
283 36 [SEP] [MASK],283
283 144 [SEP] [MASK],283
283 330 [SEP] [MASK],330
283 156 [SEP] [MASK],283
283 118 [SEP] [MASK],283
283 102 [SEP] [MASK],283
283 127 [SEP] [MASK],283
283 219 [SEP] [MASK],283
283 28 [SEP] [MASK],283
283 197 [SEP] [MASK],283
283 96 [SEP] [MASK],283
283 314 [SEP] [MASK],314
283 306 [SEP] [MASK],306
283 84 [SEP] [MASK],283
283 241 [SEP] [MASK],283
283 10 [SEP] [MASK],283
283 177 [SEP] [MASK],283
283 307 [SEP] [MASK],307
283 320 [SEP] [MASK],320
283 302 [SEP] [MASK],302
283 128 [SEP] [MASK],283
283 234 [SEP] [MASK],283
283 0 [SEP] [MASK],283
283 161 [SEP] [MASK],283
283 140 [SEP] [MASK],283
283 247 [SEP] [MASK],283
283 336 [SEP] [MASK],336
283 120 [SEP] [MASK],283
283 334 [SEP] [MASK],334
283 69 [SEP] [MASK],283
283 121 [SEP] [MASK],283
283 313 [SEP] [MASK],313
283 166 [SEP] [MASK],283
283 65 [SEP] [MASK],283
283 270 [SEP] [MASK],283
283 165 [SEP] [MASK],283
283 272 [SEP] [MASK],283
283 2 [SEP] [MASK],283
283 176 [SEP] [MASK],283
283 261 [SEP] [MASK],283
283 131 [SEP] [MASK],283
283 233 [SEP] [MASK],283
283 310 [SEP] [MASK],310
283 262 [SEP] [MASK],283
283 222 [SEP] [MASK],283
283 108 [SEP] [MASK],283
283 54 [SEP] [MASK],283
283 198 [SEP] [MASK],283
283 25 [SEP] [MASK],283
283 273 [SEP] [MASK],283
283 181 [SEP] [MASK],283
283 260 [SEP] [MASK],283
283 186 [SEP] [MASK],283
283 253 [SEP] [MASK],283
283 155 [SEP] [MASK],283
283 205 [SEP] [MASK],283
283 214 [SEP] [MASK],283
283 311 [SEP] [MASK],311
283 33 [SEP] [MASK],283
283 160 [SEP] [MASK],283
283 35 [SEP] [MASK],283
283 150 [SEP] [MASK],283
283 23 [SEP] [MASK],283
283 27 [SEP] [MASK],283
283 45 [SEP] [MASK],283
283 291 [SEP] [MASK],291
283 316 [SEP] [MASK],316
283 62 [SEP] [MASK],283
283 56 [SEP] [MASK],283
283 212 [SEP] [MASK],283
283 146 [SEP] [MASK],283
283 39 [SEP] [MASK],283
283 72 [SEP] [MASK],283
283 104 [SEP] [MASK],283
283 66 [SEP] [MASK],283
283 312 [SEP] [MASK],312
283 240 [SEP] [MASK],283
283 31 [SEP] [MASK],283
283 48 [SEP] [MASK],283
283 319 [SEP] [MASK],319
283 158 [SEP] [MASK],283
283 196 [SEP] [MASK],283
283 124 [SEP] [MASK],283
283 331 [SEP] [MASK],331
283 218 [SEP] [MASK],283
283 99 [SEP] [MASK],283
283 94 [SEP] [MASK],283
283 32 [SEP] [MASK],283
283 149 [SEP] [MASK],283
283 280 [SEP] [MASK],283
283 171 [SEP] [MASK],283
283 216 [SEP] [MASK],283
283 239 [SEP] [MASK],283
283 135 [SEP] [MASK],283
283 88 [SEP] [MASK],283
283 324 [SEP] [MASK],324
283 151 [SEP] [MASK],283
283 157 [SEP] [MASK],283
283 264 [SEP] [MASK],283
283 109 [SEP] [MASK],283
283 26 [SEP] [MASK],283
283 132 [SEP] [MASK],283
283 221 [SEP] [MASK],283
283 49 [SEP] [MASK],283
283 220 [SEP] [MASK],283
283 116 [SEP] [MASK],283
283 153 [SEP] [MASK],283
283 152 [SEP] [MASK],283
283 340 [SEP] [MASK],340
283 204 [SEP] [MASK],283
283 294 [SEP] [MASK],294
283 100 [SEP] [MASK],283
283 321 [SEP] [MASK],321
283 207 [SEP] [MASK],283
283 74 [SEP] [MASK],283
283 41 [SEP] [MASK],283
283 231 [SEP] [MASK],283
283 106 [SEP] [MASK],283
283 254 [SEP] [MASK],283
283 184 [SEP] [MASK],283
283 167 [SEP] [MASK],283
283 255 [SEP] [MASK],283
283 163 [SEP] [MASK],283
283 14 [SEP] [MASK],283
283 1 [SEP] [MASK],283
283 159 [SEP] [MASK],283
283 333 [SEP] [MASK],333
283 189 [SEP] [MASK],283
283 292 [SEP] [MASK],292
283 22 [SEP] [MASK],283
283 182 [SEP] [MASK],283
283 95 [SEP] [MASK],283
283 230 [SEP] [MASK],283
283 209 [SEP] [MASK],283
283 256 [SEP] [MASK],283
283 80 [SEP] [MASK],283
283 137 [SEP] [MASK],283
283 168 [SEP] [MASK],283
283 279 [SEP] [MASK],283
283 235 [SEP] [MASK],283
283 29 [SEP] [MASK],283
283 85 [SEP] [MASK],283
283 298 [SEP] [MASK],298
283 274 [SEP] [MASK],283
283 303 [SEP] [MASK],303
283 169 [SEP] [MASK],283
283 278 [SEP] [MASK],283
283 170 [SEP] [MASK],283
283 228 [SEP] [MASK],283
283 91 [SEP] [MASK],283
283 226 [SEP] [MASK],283
283 300 [SEP] [MASK],300
283 266 [SEP] [MASK],283
283 252 [SEP] [MASK],283
283 179 [SEP] [MASK],283
283 7 [SEP] [MASK],283
283 21 [SEP] [MASK],283
184 180 [SEP] [MASK],184
184 67 [SEP] [MASK],184
184 6 [SEP] [MASK],184
184 68 [SEP] [MASK],184
184 282 [SEP] [MASK],282
184 293 [SEP] [MASK],293
184 82 [SEP] [MASK],184
184 295 [SEP] [MASK],295
184 162 [SEP] [MASK],184
184 63 [SEP] [MASK],184
184 195 [SEP] [MASK],195
184 58 [SEP] [MASK],184
184 202 [SEP] [MASK],202
184 115 [SEP] [MASK],184
184 215 [SEP] [MASK],215
184 308 [SEP] [MASK],308
184 268 [SEP] [MASK],268
184 97 [SEP] [MASK],184
184 251 [SEP] [MASK],251
184 38 [SEP] [MASK],184
184 203 [SEP] [MASK],203
184 93 [SEP] [MASK],184
184 246 [SEP] [MASK],246
184 192 [SEP] [MASK],192
184 309 [SEP] [MASK],309
184 52 [SEP] [MASK],184
184 143 [SEP] [MASK],184
184 126 [SEP] [MASK],184
184 129 [SEP] [MASK],184
184 16 [SEP] [MASK],184
184 50 [SEP] [MASK],184
184 87 [SEP] [MASK],184
184 13 [SEP] [MASK],184
184 200 [SEP] [MASK],200
184 46 [SEP] [MASK],184
184 145 [SEP] [MASK],184
184 142 [SEP] [MASK],184
184 173 [SEP] [MASK],184
184 191 [SEP] [MASK],191
184 34 [SEP] [MASK],184
184 172 [SEP] [MASK],184
184 5 [SEP] [MASK],184
184 276 [SEP] [MASK],276
184 329 [SEP] [MASK],329
184 130 [SEP] [MASK],184
184 339 [SEP] [MASK],339
184 15 [SEP] [MASK],184
184 122 [SEP] [MASK],184
184 55 [SEP] [MASK],184
184 3 [SEP] [MASK],184
184 51 [SEP] [MASK],184
184 224 [SEP] [MASK],224
184 301 [SEP] [MASK],301
184 114 [SEP] [MASK],184
184 81 [SEP] [MASK],184
184 244 [SEP] [MASK],244
184 12 [SEP] [MASK],184
184 322 [SEP] [MASK],322
184 73 [SEP] [MASK],184
184 53 [SEP] [MASK],184
184 258 [SEP] [MASK],258
184 141 [SEP] [MASK],184
184 111 [SEP] [MASK],184
184 44 [SEP] [MASK],184
184 24 [SEP] [MASK],184
184 77 [SEP] [MASK],184
184 318 [SEP] [MASK],318
184 194 [SEP] [MASK],194
184 42 [SEP] [MASK],184
184 249 [SEP] [MASK],249
184 178 [SEP] [MASK],184
184 134 [SEP] [MASK],184
184 236 [SEP] [MASK],236
184 257 [SEP] [MASK],257
184 281 [SEP] [MASK],281
184 78 [SEP] [MASK],184
184 4 [SEP] [MASK],184
184 71 [SEP] [MASK],184
184 125 [SEP] [MASK],184
184 86 [SEP] [MASK],184
184 242 [SEP] [MASK],242
184 36 [SEP] [MASK],184
184 144 [SEP] [MASK],184
184 330 [SEP] [MASK],330
184 156 [SEP] [MASK],184
184 118 [SEP] [MASK],184
184 102 [SEP] [MASK],184
184 127 [SEP] [MASK],184
184 219 [SEP] [MASK],219
184 28 [SEP] [MASK],184
184 197 [SEP] [MASK],197
184 96 [SEP] [MASK],184
184 314 [SEP] [MASK],314
184 306 [SEP] [MASK],306
184 84 [SEP] [MASK],184
184 241 [SEP] [MASK],241
184 10 [SEP] [MASK],184
184 177 [SEP] [MASK],184
184 307 [SEP] [MASK],307
184 320 [SEP] [MASK],320
184 302 [SEP] [MASK],302
184 128 [SEP] [MASK],184
184 234 [SEP] [MASK],234
184 0 [SEP] [MASK],184
184 161 [SEP] [MASK],184
184 140 [SEP] [MASK],184
184 247 [SEP] [MASK],247
184 336 [SEP] [MASK],336
184 120 [SEP] [MASK],184
184 334 [SEP] [MASK],334
184 69 [SEP] [MASK],184
184 121 [SEP] [MASK],184
184 313 [SEP] [MASK],313
184 166 [SEP] [MASK],184
184 65 [SEP] [MASK],184
184 270 [SEP] [MASK],270
184 165 [SEP] [MASK],184
184 272 [SEP] [MASK],272
184 2 [SEP] [MASK],184
184 176 [SEP] [MASK],184
184 261 [SEP] [MASK],261
184 131 [SEP] [MASK],184
184 233 [SEP] [MASK],233
184 310 [SEP] [MASK],310
184 262 [SEP] [MASK],262
184 222 [SEP] [MASK],222
184 108 [SEP] [MASK],184
184 54 [SEP] [MASK],184
184 198 [SEP] [MASK],198
184 25 [SEP] [MASK],184
184 273 [SEP] [MASK],273
184 181 [SEP] [MASK],184
184 260 [SEP] [MASK],260
184 186 [SEP] [MASK],186
184 253 [SEP] [MASK],253
184 155 [SEP] [MASK],184
184 205 [SEP] [MASK],205
184 214 [SEP] [MASK],214
184 311 [SEP] [MASK],311
184 33 [SEP] [MASK],184
184 160 [SEP] [MASK],184
184 35 [SEP] [MASK],184
184 150 [SEP] [MASK],184
184 23 [SEP] [MASK],184
184 27 [SEP] [MASK],184
184 45 [SEP] [MASK],184
184 291 [SEP] [MASK],291
184 316 [SEP] [MASK],316
184 62 [SEP] [MASK],184
184 56 [SEP] [MASK],184
184 212 [SEP] [MASK],212
184 146 [SEP] [MASK],184
184 39 [SEP] [MASK],184
184 72 [SEP] [MASK],184
184 104 [SEP] [MASK],184
184 66 [SEP] [MASK],184
184 312 [SEP] [MASK],312
184 240 [SEP] [MASK],240
184 31 [SEP] [MASK],184
184 48 [SEP] [MASK],184
184 319 [SEP] [MASK],319
184 158 [SEP] [MASK],184
184 196 [SEP] [MASK],196
184 124 [SEP] [MASK],184
184 331 [SEP] [MASK],331
184 218 [SEP] [MASK],218
184 99 [SEP] [MASK],184
184 94 [SEP] [MASK],184
184 32 [SEP] [MASK],184
184 149 [SEP] [MASK],184
184 280 [SEP] [MASK],280
184 171 [SEP] [MASK],184
184 216 [SEP] [MASK],216
184 239 [SEP] [MASK],239
184 135 [SEP] [MASK],184
184 88 [SEP] [MASK],184
184 324 [SEP] [MASK],324
184 151 [SEP] [MASK],184
184 157 [SEP] [MASK],184
184 264 [SEP] [MASK],264
184 109 [SEP] [MASK],184
184 26 [SEP] [MASK],184
184 132 [SEP] [MASK],184
184 221 [SEP] [MASK],221
184 49 [SEP] [MASK],184
184 220 [SEP] [MASK],220
184 116 [SEP] [MASK],184
184 153 [SEP] [MASK],184
184 152 [SEP] [MASK],184
184 340 [SEP] [MASK],340
184 204 [SEP] [MASK],204
184 294 [SEP] [MASK],294
184 100 [SEP] [MASK],184
184 321 [SEP] [MASK],321
184 207 [SEP] [MASK],207
184 74 [SEP] [MASK],184
184 41 [SEP] [MASK],184
184 231 [SEP] [MASK],231
184 106 [SEP] [MASK],184
184 254 [SEP] [MASK],254
184 283 [SEP] [MASK],283
184 167 [SEP] [MASK],184
184 255 [SEP] [MASK],255
184 163 [SEP] [MASK],184
184 14 [SEP] [MASK],184
184 1 [SEP] [MASK],184
184 159 [SEP] [MASK],184
184 333 [SEP] [MASK],333
184 189 [SEP] [MASK],189
184 292 [SEP] [MASK],292
184 22 [SEP] [MASK],184
184 182 [SEP] [MASK],184
184 95 [SEP] [MASK],184
184 230 [SEP] [MASK],230
184 209 [SEP] [MASK],209
184 256 [SEP] [MASK],256
184 80 [SEP] [MASK],184
184 137 [SEP] [MASK],184
184 168 [SEP] [MASK],184
184 279 [SEP] [MASK],279
184 235 [SEP] [MASK],235
184 29 [SEP] [MASK],184
184 85 [SEP] [MASK],184
184 298 [SEP] [MASK],298
184 274 [SEP] [MASK],274
184 303 [SEP] [MASK],303
184 169 [SEP] [MASK],184
184 278 [SEP] [MASK],278
184 170 [SEP] [MASK],184
184 228 [SEP] [MASK],228
184 91 [SEP] [MASK],184
184 226 [SEP] [MASK],226
184 300 [SEP] [MASK],300
184 266 [SEP] [MASK],266
184 252 [SEP] [MASK],252
184 179 [SEP] [MASK],184
184 7 [SEP] [MASK],184
184 21 [SEP] [MASK],184
167 180 [SEP] [MASK],180
167 67 [SEP] [MASK],167
167 6 [SEP] [MASK],167
167 68 [SEP] [MASK],167
167 282 [SEP] [MASK],282
167 293 [SEP] [MASK],293
167 82 [SEP] [MASK],167
167 295 [SEP] [MASK],295
167 162 [SEP] [MASK],167
167 63 [SEP] [MASK],167
167 195 [SEP] [MASK],195
167 58 [SEP] [MASK],167
167 202 [SEP] [MASK],202
167 115 [SEP] [MASK],167
167 215 [SEP] [MASK],215
167 308 [SEP] [MASK],308
167 268 [SEP] [MASK],268
167 97 [SEP] [MASK],167
167 251 [SEP] [MASK],251
167 38 [SEP] [MASK],167
167 203 [SEP] [MASK],203
167 93 [SEP] [MASK],167
167 246 [SEP] [MASK],246
167 192 [SEP] [MASK],192
167 309 [SEP] [MASK],309
167 52 [SEP] [MASK],167
167 143 [SEP] [MASK],167
167 126 [SEP] [MASK],167
167 129 [SEP] [MASK],167
167 16 [SEP] [MASK],167
167 50 [SEP] [MASK],167
167 87 [SEP] [MASK],167
167 13 [SEP] [MASK],167
167 200 [SEP] [MASK],200
167 46 [SEP] [MASK],167
167 145 [SEP] [MASK],167
167 142 [SEP] [MASK],167
167 173 [SEP] [MASK],173
167 191 [SEP] [MASK],191
167 34 [SEP] [MASK],167
167 172 [SEP] [MASK],172
167 5 [SEP] [MASK],167
167 276 [SEP] [MASK],276
167 329 [SEP] [MASK],329
167 130 [SEP] [MASK],167
167 339 [SEP] [MASK],339
167 15 [SEP] [MASK],167
167 122 [SEP] [MASK],167
167 55 [SEP] [MASK],167
167 3 [SEP] [MASK],167
167 51 [SEP] [MASK],167
167 224 [SEP] [MASK],224
167 301 [SEP] [MASK],301
167 114 [SEP] [MASK],167
167 81 [SEP] [MASK],167
167 244 [SEP] [MASK],244
167 12 [SEP] [MASK],167
167 322 [SEP] [MASK],322
167 73 [SEP] [MASK],167
167 53 [SEP] [MASK],167
167 258 [SEP] [MASK],258
167 141 [SEP] [MASK],167
167 111 [SEP] [MASK],167
167 44 [SEP] [MASK],167
167 24 [SEP] [MASK],167
167 77 [SEP] [MASK],167
167 318 [SEP] [MASK],318
167 194 [SEP] [MASK],194
167 42 [SEP] [MASK],167
167 249 [SEP] [MASK],249
167 178 [SEP] [MASK],178
167 134 [SEP] [MASK],167
167 236 [SEP] [MASK],236
167 257 [SEP] [MASK],257
167 281 [SEP] [MASK],281
167 78 [SEP] [MASK],167
167 4 [SEP] [MASK],167
167 71 [SEP] [MASK],167
167 125 [SEP] [MASK],167
167 86 [SEP] [MASK],167
167 242 [SEP] [MASK],242
167 36 [SEP] [MASK],167
167 144 [SEP] [MASK],167
167 330 [SEP] [MASK],330
167 156 [SEP] [MASK],167
167 118 [SEP] [MASK],167
167 102 [SEP] [MASK],167
167 127 [SEP] [MASK],167
167 219 [SEP] [MASK],219
167 28 [SEP] [MASK],167
167 197 [SEP] [MASK],197
167 96 [SEP] [MASK],167
167 314 [SEP] [MASK],314
167 306 [SEP] [MASK],306
167 84 [SEP] [MASK],167
167 241 [SEP] [MASK],241
167 10 [SEP] [MASK],167
167 177 [SEP] [MASK],177
167 307 [SEP] [MASK],307
167 320 [SEP] [MASK],320
167 302 [SEP] [MASK],302
167 128 [SEP] [MASK],167
167 234 [SEP] [MASK],234
167 0 [SEP] [MASK],167
167 161 [SEP] [MASK],167
167 140 [SEP] [MASK],167
167 247 [SEP] [MASK],247
167 336 [SEP] [MASK],336
167 120 [SEP] [MASK],167
167 334 [SEP] [MASK],334
167 69 [SEP] [MASK],167
167 121 [SEP] [MASK],167
167 313 [SEP] [MASK],313
167 166 [SEP] [MASK],167
167 65 [SEP] [MASK],167
167 270 [SEP] [MASK],270
167 165 [SEP] [MASK],167
167 272 [SEP] [MASK],272
167 2 [SEP] [MASK],167
167 176 [SEP] [MASK],176
167 261 [SEP] [MASK],261
167 131 [SEP] [MASK],167
167 233 [SEP] [MASK],233
167 310 [SEP] [MASK],310
167 262 [SEP] [MASK],262
167 222 [SEP] [MASK],222
167 108 [SEP] [MASK],167
167 54 [SEP] [MASK],167
167 198 [SEP] [MASK],198
167 25 [SEP] [MASK],167
167 273 [SEP] [MASK],273
167 181 [SEP] [MASK],181
167 260 [SEP] [MASK],260
167 186 [SEP] [MASK],186
167 253 [SEP] [MASK],253
167 155 [SEP] [MASK],167
167 205 [SEP] [MASK],205
167 214 [SEP] [MASK],214
167 311 [SEP] [MASK],311
167 33 [SEP] [MASK],167
167 160 [SEP] [MASK],167
167 35 [SEP] [MASK],167
167 150 [SEP] [MASK],167
167 23 [SEP] [MASK],167
167 27 [SEP] [MASK],167
167 45 [SEP] [MASK],167
167 291 [SEP] [MASK],291
167 316 [SEP] [MASK],316
167 62 [SEP] [MASK],167
167 56 [SEP] [MASK],167
167 212 [SEP] [MASK],212
167 146 [SEP] [MASK],167
167 39 [SEP] [MASK],167
167 72 [SEP] [MASK],167
167 104 [SEP] [MASK],167
167 66 [SEP] [MASK],167
167 312 [SEP] [MASK],312
167 240 [SEP] [MASK],240
167 31 [SEP] [MASK],167
167 48 [SEP] [MASK],167
167 319 [SEP] [MASK],319
167 158 [SEP] [MASK],167
167 196 [SEP] [MASK],196
167 124 [SEP] [MASK],167
167 331 [SEP] [MASK],331
167 218 [SEP] [MASK],218
167 99 [SEP] [MASK],167
167 94 [SEP] [MASK],167
167 32 [SEP] [MASK],167
167 149 [SEP] [MASK],167
167 280 [SEP] [MASK],280
167 171 [SEP] [MASK],171
167 216 [SEP] [MASK],216
167 239 [SEP] [MASK],239
167 135 [SEP] [MASK],167
167 88 [SEP] [MASK],167
167 324 [SEP] [MASK],324
167 151 [SEP] [MASK],167
167 157 [SEP] [MASK],167
167 264 [SEP] [MASK],264
167 109 [SEP] [MASK],167
167 26 [SEP] [MASK],167
167 132 [SEP] [MASK],167
167 221 [SEP] [MASK],221
167 49 [SEP] [MASK],167
167 220 [SEP] [MASK],220
167 116 [SEP] [MASK],167
167 153 [SEP] [MASK],167
167 152 [SEP] [MASK],167
167 340 [SEP] [MASK],340
167 204 [SEP] [MASK],204
167 294 [SEP] [MASK],294
167 100 [SEP] [MASK],167
167 321 [SEP] [MASK],321
167 207 [SEP] [MASK],207
167 74 [SEP] [MASK],167
167 41 [SEP] [MASK],167
167 231 [SEP] [MASK],231
167 106 [SEP] [MASK],167
167 254 [SEP] [MASK],254
167 283 [SEP] [MASK],283
167 184 [SEP] [MASK],184
167 255 [SEP] [MASK],255
167 163 [SEP] [MASK],167
167 14 [SEP] [MASK],167
167 1 [SEP] [MASK],167
167 159 [SEP] [MASK],167
167 333 [SEP] [MASK],333
167 189 [SEP] [MASK],189
167 292 [SEP] [MASK],292
167 22 [SEP] [MASK],167
167 182 [SEP] [MASK],182
167 95 [SEP] [MASK],167
167 230 [SEP] [MASK],230
167 209 [SEP] [MASK],209
167 256 [SEP] [MASK],256
167 80 [SEP] [MASK],167
167 137 [SEP] [MASK],167
167 168 [SEP] [MASK],168
167 279 [SEP] [MASK],279
167 235 [SEP] [MASK],235
167 29 [SEP] [MASK],167
167 85 [SEP] [MASK],167
167 298 [SEP] [MASK],298
167 274 [SEP] [MASK],274
167 303 [SEP] [MASK],303
167 169 [SEP] [MASK],169
167 278 [SEP] [MASK],278
167 170 [SEP] [MASK],170
167 228 [SEP] [MASK],228
167 91 [SEP] [MASK],167
167 226 [SEP] [MASK],226
167 300 [SEP] [MASK],300
167 266 [SEP] [MASK],266
167 252 [SEP] [MASK],252
167 179 [SEP] [MASK],179
167 7 [SEP] [MASK],167
167 21 [SEP] [MASK],167
255 180 [SEP] [MASK],255
255 67 [SEP] [MASK],255
255 6 [SEP] [MASK],255
255 68 [SEP] [MASK],255
255 282 [SEP] [MASK],282
255 293 [SEP] [MASK],293
255 82 [SEP] [MASK],255
255 295 [SEP] [MASK],295
255 162 [SEP] [MASK],255
255 63 [SEP] [MASK],255
255 195 [SEP] [MASK],255
255 58 [SEP] [MASK],255
255 202 [SEP] [MASK],255
255 115 [SEP] [MASK],255
255 215 [SEP] [MASK],255
255 308 [SEP] [MASK],308
255 268 [SEP] [MASK],268
255 97 [SEP] [MASK],255
255 251 [SEP] [MASK],255
255 38 [SEP] [MASK],255
255 203 [SEP] [MASK],255
255 93 [SEP] [MASK],255
255 246 [SEP] [MASK],255
255 192 [SEP] [MASK],255
255 309 [SEP] [MASK],309
